Day,Temperature,TemperatureMax,TemperatureMin,Humidity,Rain,Clouds,WindSpeed,WindDirection
407,2.4,7.0,-1.0,78.7,0.179,33.9,31.3,161.1
408,5.5,10.8,0.9,75.1,0.005,61.7,34.9,166.8
409,8.9,11.0,5.8,78.3,1.023,93.0,41.5,208.7
410,6.9,10.0,3.2,87.3,2.489,76.6,36.7,210.6
411,11.5,13.7,8.9,90.3,4.834,99.4,57.0,227.3
412,10.6,12.8,8.9,70.3,0.722,84.8,62.1,256.0
413,9.3,12.8,6.1,73.5,0.225,93.4,81.0,225.0
414,6.2,9.1,2.1,74.5,0.344,60.1,51.1,224.6
415,10.1,12.0,7.7,82.7,2.965,92.3,55.0,226.9
416,7.7,10.7,5.0,69.7,1.09,80.8,51.3,266.8
417,8.2,12.7,3.8,86.4,0.547,79.3,44.1,239.5
418,6.7,11.8,1.1,78.8,0.005,38.6,31.4,207.1
419,6.6,10.0,3.1,74.6,2.226,76.4,40.0,223.7
420,4.9,9.7,1.0,75.4,0.189,37.2,33.2,262.5
421,3.5,9.9,-1.0,79.3,0.0,4.2,18.2,117.1
422,4.4,10.8,-1.0,64.3,0.0,0.0,23.8,117.9
423,4.6,10.1,-0.1,64.2,0.0,11.4,20.0,150.4
424,6.1,9.8,2.8,72.5,0.037,97.7,11.0,129.3
425,7.7,11.0,5.8,66.3,0.583,88.4,14.5,63.4
426,8.3,14.7,3.8,68.9,0.027,60.7,11.0,106.0
427,7.3,13.7,2.0,64.2,0.0,32.7,12.6,116.3
428,6.4,11.0,2.9,83.9,0.0,60.9,20.2,346.6
429,3.3,7.1,0.2,71.0,0.0,10.8,25.8,27.2
430,2.1,5.9,-1.0,63.6,0.0,7.2,27.4,61.5
431,3.8,10.8,-1.9,56.6,0.0,1.0,22.1,122.5
432,7.2,14.8,1.1,61.9,0.0,8.2,20.3,148.1
433,9.2,16.8,2.9,62.9,0.0,19.2,22.1,131.1
434,9.2,14.8,4.8,69.8,0.447,44.0,33.1,141.4
435,9.3,11.9,6.9,80.8,0.021,69.8,27.2,160.2
436,10.4,14.1,8.2,75.5,0.758,86.6,33.1,157.6
437,9.4,13.8,5.8,78.8,0.427,82.6,22.1,204.1
438,8.9,12.0,6.8,82.0,0.18,89.2,16.3,109.3
439,9.2,12.7,6.0,88.6,0.0,69.8,18.2,130.8
440,8.7,11.1,5.7,69.7,0.013,50.6,29.4,301.9
441,8.3,14.7,0.0,60.6,0.184,0.2,31.3,47.2
442,10.0,14.9,5.2,51.5,0.0,0.0,40.1,60.8
443,5.7,10.0,2.8,64.8,0.021,31.7,20.3,54.0
444,9.1,17.9,1.0,67.0,0.0,15.8,12.7,118.4
445,12.5,19.7,6.0,59.0,0.0,14.8,12.7,125.5
446,12.0,19.1,5.0,50.6,0.0,10.7,14.5,176.4
447,11.4,18.1,3.7,48.6,0.0,0.0,16.2,35.7
448,11.4,16.9,5.9,57.5,0.0,1.2,22.0,28.7
449,12.2,17.9,6.9,57.6,0.0,0.0,27.4,39.6
450,11.2,16.6,7.1,79.6,0.0,32.6,22.0,33.2
451,10.9,18.0,3.1,76.3,0.18,53.4,14.4,324.0
452,11.7,15.0,7.8,74.1,0.0,85.9,21.9,36.8
453,9.4,11.1,7.8,68.6,0.015,97.1,18.1,36.3
454,5.0,8.0,1.9,78.7,1.184,91.5,33.4,343.9
455,2.2,4.0,0.1,83.2,1.566,97.2,33.2,8.1
456,3.8,6.7,0.9,58.1,0.012,76.5,29.3,11.9
457,3.8,8.0,-0.3,63.8,0.012,67.2,20.2,332.9
458,5.5,8.9,1.1,84.1,1.768,82.4,36.7,228.5
459,11.0,13.8,9.1,87.5,1.384,98.9,35.8,244.4
460,10.2,11.0,9.1,79.0,1.116,98.2,34.9,219.8
461,10.7,13.1,8.9,71.8,6.237,80.7,63.9,243.3
462,6.4,8.7,4.2,71.3,0.075,94.7,29.5,284.1
463,6.0,12.0,0.9,71.2,0.003,59.9,31.1,269.9
464,7.2,12.0,0.9,68.6,0.179,51.1,14.5,182.2
465,11.1,18.8,3.8,54.6,0.0,36.5,25.6,111.0
466,14.8,21.7,8.9,62.1,0.0,49.4,27.2,158.9
467,14.1,17.8,10.0,75.0,0.052,81.6,9.3,218.5
468,13.6,18.8,7.9,74.3,0.001,69.8,12.9,286.5
469,14.2,18.8,9.9,70.1,0.0,42.7,19.9,31.4
470,12.5,18.0,6.1,65.8,0.0,6.9,23.1,61.8
471,13.2,20.8,5.7,45.1,0.0,0.2,16.4,104.2
472,13.1,19.7,5.9,48.6,0.0,33.7,17.8,153.1
473,13.2,19.7,6.2,62.1,0.0,80.1,24.6,340.7
474,13.9,18.1,8.9,48.6,0.0,33.1,27.5,47.3
475,14.0,18.9,8.1,51.3,0.0,10.5,25.7,50.6
476,13.0,15.8,9.0,61.9,0.0,70.9,25.8,45.0
477,14.9,19.9,10.1,61.9,0.016,70.5,28.9,60.1
478,14.6,19.6,11.0,54.7,0.001,47.6,31.4,18.9
479,9.6,12.9,6.9,80.0,5.53,71.3,25.3,350.6
480,10.5,14.7,7.2,67.2,0.108,59.2,23.9,4.7
481,10.4,16.0,5.7,67.3,0.0,40.4,27.0,25.0
482,11.9,18.0,6.0,62.1,0.0,22.3,25.3,31.4
483,11.1,15.9,8.1,75.3,0.0,75.7,23.9,343.0
484,10.1,14.7,6.0,65.8,0.001,58.4,24.0,14.5
485,10.2,15.8,2.9,65.9,0.0,59.6,12.9,23.8
486,13.2,18.1,8.8,58.1,0.0,51.1,23.9,16.0
487,11.9,17.0,6.8,68.9,0.0,36.3,24.0,356.9
488,11.5,17.1,4.9,70.7,0.0,43.0,18.1,314.4
489,13.8,18.0,11.1,76.2,0.029,77.4,20.3,299.3
490,14.7,22.1,6.8,69.3,0.0,40.8,17.5,269.1
491,14.7,19.8,11.1,75.1,0.918,79.3,21.9,324.1
492,14.9,20.0,10.9,67.5,0.011,42.8,23.4,20.7
493,16.4,24.8,7.1,60.2,0.0,10.6,17.9,200.5
494,18.3,24.0,13.8,58.2,0.0,83.1,31.1,230.2
495,17.3,23.7,11.1,61.5,0.006,75.2,29.3,236.2
496,14.8,19.8,9.9,66.3,0.019,46.1,25.7,243.5
497,14.0,19.0,9.1,66.1,0.006,32.1,25.8,243.3
498,15.6,22.9,7.8,64.7,0.011,9.9,16.0,173.5
499,20.4,28.0,12.7,51.5,0.0,11.4,22.2,86.9
500,20.0,23.1,17.8,59.9,0.052,67.3,25.8,236.8
501,21.2,27.1,14.2,56.5,0.006,52.6,18.2,181.6
502,21.1,26.8,15.9,62.1,0.924,38.1,16.6,267.4
503,19.2,22.2,14.8,73.9,12.665,50.9,34.8,256.8
504,14.7,18.9,11.9,83.8,7.308,71.5,31.6,274.6
505,15.2,19.9,10.1,71.0,0.006,54.4,18.3,241.3
506,17.1,23.9,9.1,68.5,0.011,22.8,11.0,153.5
507,15.7,18.8,13.0,85.0,10.916,93.9,21.9,296.3
508,13.9,18.0,10.2,73.4,0.595,72.1,29.3,235.7
509,13.4,17.9,8.2,75.7,0.0,54.8,33.2,225.6
510,15.4,19.0,12.0,76.8,0.561,89.6,32.9,239.6
511,16.2,19.7,12.8,67.5,0.007,69.2,24.1,285.0
512,13.6,17.8,10.1,64.2,0.0,60.6,27.6,336.7
513,11.4,14.8,7.8,69.4,0.075,68.0,20.4,349.7
514,11.6,16.0,5.9,66.6,0.039,66.2,10.9,29.3
515,14.0,18.8,8.2,58.2,0.07,67.1,25.3,246.7
516,13.3,18.1,6.9,66.0,0.0,41.6,23.7,298.3
517,14.9,21.1,7.0,61.7,0.0,11.4,16.4,64.2
518,18.8,25.1,12.7,57.0,4.553,49.9,28.9,49.5
519,19.3,25.0,15.0,68.7,2.916,73.3,22.1,38.6
520,17.0,18.9,14.8,93.2,35.194,95.7,18.1,312.5
521,15.7,20.0,11.0,71.1,0.002,66.1,31.3,236.5
522,15.7,19.8,11.8,79.4,2.213,79.0,26.9,242.1
523,15.8,20.0,14.0,81.1,12.306,93.2,31.3,229.5
524,16.3,21.1,12.0,71.1,0.064,82.4,24.0,255.9
525,18.6,21.9,15.1,71.4,0.0,96.1,22.1,210.5
526,18.6,22.9,15.2,63.3,0.0,66.6,23.8,252.4
527,16.7,22.0,10.7,64.3,0.0,26.8,18.3,262.6
528,16.1,20.0,11.1,63.8,0.0,44.9,18.3,311.6
529,16.8,22.7,9.7,55.2,0.0,4.2,14.6,59.5
530,20.1,26.7,13.7,55.0,0.0,18.8,20.2,36.8
531,20.7,26.0,13.0,56.8,0.0,7.9,16.4,46.6
532,24.2,31.7,16.0,51.1,0.0,31.3,20.4,178.0
533,25.5,33.7,18.8,55.0,0.0,7.5,28.5,67.9
534,15.6,17.1,12.8,78.1,0.771,86.3,36.8,7.4
535,16.5,20.7,13.8,64.5,0.028,62.1,25.5,22.2
536,16.5,21.0,11.0,66.7,0.0,40.8,18.2,42.7
537,20.0,26.1,13.0,58.4,0.0,20.5,22.1,34.6
538,22.2,27.0,17.0,64.4,0.018,65.5,20.5,152.9
539,20.1,24.0,16.0,77.0,21.791,80.9,28.8,198.8
540,17.1,20.8,14.2,79.1,1.22,88.4,20.3,182.4
541,17.3,22.1,12.8,69.2,0.06,57.2,16.5,175.7
542,17.3,21.1,14.8,69.2,0.902,67.0,23.8,250.6
543,18.5,25.0,11.9,63.7,0.006,43.9,14.6,162.2
544,19.9,26.8,12.0,58.4,0.0,38.2,18.3,232.9
545,15.0,17.1,13.9,87.7,7.446,84.7,18.1,219.5
546,16.0,20.1,10.8,70.8,0.033,58.8,22.0,234.7
547,18.6,24.8,10.7,59.0,0.0,61.4,20.5,203.6
548,17.7,21.9,13.1,62.3,0.0,78.5,20.3,258.1
549,17.7,24.8,10.1,67.2,0.0,40.9,20.2,249.1
550,17.3,23.0,10.2,66.0,0.0,27.5,24.0,314.7
551,17.6,23.1,10.7,67.7,0.0,64.5,20.3,288.9
552,17.7,20.7,14.7,70.2,0.019,89.0,31.0,322.7
553,18.7,27.0,9.7,63.3,0.0,14.2,17.9,335.5
554,19.4,23.9,14.1,65.6,0.0,42.6,27.6,333.2
555,19.1,24.9,11.9,62.6,0.0,25.8,14.7,17.7
556,21.7,27.8,13.6,58.7,0.0,14.9,18.1,46.1
557,23.9,32.0,15.0,52.6,0.0,61.6,11.0,134.8
558,25.0,30.0,21.1,52.6,0.0,91.2,22.2,321.1
559,21.4,25.7,17.8,59.7,0.046,65.3,26.8,11.3
560,18.8,24.8,12.9,57.7,0.0,22.5,23.0,328.8
561,19.6,25.7,12.1,55.1,0.0,15.1,20.3,15.8
562,21.2,28.1,12.9,49.1,0.0,0.8,14.6,66.1
563,26.4,36.0,15.9,39.1,0.0,6.0,11.0,124.8
564,29.9,38.9,20.7,34.8,0.0,0.6,27.0,130.2
565,20.3,24.2,17.9,80.7,2.441,72.1,23.5,206.7
566,19.1,21.9,17.1,81.5,0.372,91.2,20.4,292.8
567,18.3,21.8,15.0,73.2,0.4,64.3,18.0,45.3
568,20.6,27.7,14.0,67.1,0.0,56.5,22.0,293.5
569,23.6,32.0,14.0,56.8,0.0,0.0,20.4,180.1
570,21.3,24.1,17.9,61.5,0.006,79.7,34.9,248.2
571,18.4,21.9,15.1,70.3,0.028,79.4,25.5,306.8
572,18.3,22.0,12.9,57.8,0.0,65.6,18.3,32.4
573,19.4,24.8,13.8,54.6,0.0,71.3,20.4,48.1
574,20.6,26.8,13.7,54.2,0.0,33.4,20.4,332.5
575,19.9,26.9,12.7,64.0,0.0,56.5,20.2,235.0
576,20.3,24.0,17.1,76.5,0.0,94.4,31.3,239.0
577,21.4,25.9,18.0,71.9,0.01,86.9,16.3,255.1
578,22.0,29.0,15.1,67.1,0.0,37.9,22.0,238.5
579,25.0,33.7,16.7,61.4,0.0,7.7,18.1,214.6
580,22.4,27.8,17.8,69.0,0.007,63.9,20.0,297.6
581,20.2,22.8,15.8,58.4,0.053,60.4,27.5,345.6
582,17.4,22.9,10.0,56.4,0.0,24.7,20.3,35.5
583,19.2,25.1,12.9,52.6,0.0,0.0,22.0,20.7
584,19.8,25.1,14.0,61.0,0.0,4.2,22.2,23.8
585,21.8,28.0,16.0,60.3,0.0,0.0,25.6,26.5
586,24.2,31.0,16.9,52.9,0.0,1.1,18.8,36.0
587,26.0,32.0,18.0,40.6,0.0,0.0,18.2,40.8
588,26.8,32.9,19.0,34.8,0.0,0.0,25.5,51.5
589,26.5,32.9,18.6,31.8,0.0,0.0,18.2,78.9
590,25.3,32.8,17.0,39.8,0.0,30.5,23.6,123.2
591,23.5,29.7,18.2,60.8,0.0,62.5,23.5,213.7
592,21.7,27.8,17.8,73.4,9.681,73.3,21.6,185.0
593,19.8,23.8,17.9,89.2,2.921,85.9,14.5,50.4
594,21.2,27.8,16.8,77.2,0.011,60.4,15.4,340.6
595,20.3,25.9,16.8,80.9,0.227,83.6,27.1,252.3
596,18.7,24.0,13.0,67.8,0.004,36.0,20.3,257.6
597,18.2,23.8,12.0,71.2,0.0,50.4,14.4,179.7
598,22.0,27.8,17.9,61.0,0.0,81.8,18.2,96.5
599,22.1,27.1,16.8,69.1,0.0,72.3,20.2,234.8
600,24.0,31.1,17.0,68.2,0.0,22.8,14.4,65.3
601,23.6,29.8,18.1,66.5,0.0,33.4,29.2,335.0
602,20.7,23.8,17.0,69.5,0.0,83.1,20.4,339.4
603,18.5,24.0,12.7,67.2,0.0,50.9,20.3,11.7
604,19.5,23.9,16.0,59.6,0.0,53.8,27.5,35.3
605,19.0,23.1,14.8,59.3,0.0,58.9,27.3,34.3
606,20.6,26.9,15.9,64.7,0.0,43.9,25.7,21.8
607,20.6,25.1,15.9,61.3,0.006,57.5,25.7,21.9
608,21.9,27.7,16.0,49.4,0.0,33.9,20.2,54.4
609,19.5,26.1,14.7,63.9,16.584,45.0,21.5,74.8
610,19.9,25.0,15.8,81.0,0.204,91.1,14.6,156.4
611,20.8,27.1,14.9,69.7,0.0,32.0,18.2,178.1
612,21.0,26.9,17.1,64.4,13.962,56.6,28.8,136.9
613,20.1,25.7,15.0,72.8,2.696,51.7,22.1,193.3
614,18.3,23.1,14.8,81.0,1.643,66.2,23.8,173.5
615,17.4,22.0,14.9,82.3,3.432,84.9,25.5,188.7
616,15.9,19.8,14.8,87.5,7.278,88.7,32.9,206.6
617,17.3,22.0,14.1,82.3,0.143,57.3,27.4,260.6
618,17.9,23.8,13.0,79.2,0.008,36.2,12.8,191.4
619,18.7,25.9,12.0,72.3,0.0,14.2,16.3,154.8
620,19.7,22.1,17.8,80.8,0.201,92.4,16.3,50.0
621,16.3,18.0,15.0,94.0,4.96,99.0,18.2,29.5
622,15.5,19.7,11.9,79.7,0.433,83.0,18.2,313.0
623,12.9,16.8,9.9,78.7,4.965,82.6,33.1,300.3
624,12.4,16.0,9.2,73.6,5.27,71.1,31.2,293.2
625,12.5,16.0,8.1,71.1,0.044,73.3,29.2,275.5
626,12.9,18.0,8.8,72.7,0.456,64.7,25.1,303.1
627,13.4,17.9,8.9,74.7,0.011,59.9,18.1,318.1
628,12.8,18.0,7.2,74.0,0.0,25.7,11.1,61.9
629,13.0,19.9,6.1,68.7,0.0,10.8,11.0,152.4
630,13.2,18.1,9.0,80.2,2.771,73.2,12.9,184.9
631,14.1,17.7,12.0,86.9,3.386,91.5,25.6,346.1
632,12.3,16.1,9.0,84.0,2.839,75.2,16.4,319.5
633,11.6,13.8,10.0,87.4,11.04,96.8,31.4,223.9
634,11.1,15.9,8.1,80.3,10.601,90.9,28.9,265.8
635,10.7,15.0,7.2,78.2,0.642,49.4,20.4,273.4
636,9.9,15.0,5.1,81.4,0.028,71.4,21.5,337.0
637,11.6,17.8,5.2,76.8,0.937,35.4,27.5,202.7
638,15.7,19.9,11.8,79.2,6.19,84.7,38.2,232.0
639,13.6,15.8,9.9,92.7,10.143,78.9,20.3,240.9
640,10.8,17.1,5.1,88.9,0.33,81.9,12.8,165.3
641,12.4,18.8,6.9,87.7,0.0,58.4,22.1,182.1
642,16.2,18.9,14.9,77.8,0.225,98.6,34.6,204.7
643,13.2,18.0,8.9,73.3,0.0,21.5,18.4,231.8
644,12.5,18.1,7.1,76.7,0.18,40.4,23.9,196.8
645,12.5,16.0,7.8,76.7,0.185,39.4,18.4,265.6
646,10.8,18.0,5.0,77.4,0.0,2.1,20.2,134.3
647,11.0,17.0,7.1,86.7,0.902,49.8,23.7,265.4
648,9.9,15.8,5.8,81.0,0.0,37.7,10.9,67.5
649,9.6,16.8,2.2,83.0,0.18,66.9,16.4,189.1
650,12.9,14.9,11.0,89.9,0.99,96.1,14.6,183.3
651,15.0,17.0,13.9,89.7,0.838,96.1,18.0,202.7
652,14.9,18.1,12.8,84.1,0.233,84.0,29.1,208.4
653,14.8,18.1,12.0,83.9,0.007,76.2,14.8,171.3
654,16.7,18.9,14.0,90.6,4.717,89.0,20.5,181.1
655,16.1,20.0,13.0,83.2,0.006,51.4,16.2,45.2
656,14.0,17.9,10.8,83.7,0.0,23.6,22.2,66.6
657,15.5,20.8,11.8,88.6,23.442,75.4,27.5,151.4
658,16.0,20.9,12.8,84.1,0.263,54.5,27.5,170.2
659,15.8,19.0,13.8,81.1,0.0,56.6,23.8,186.9
660,16.0,20.1,13.2,86.2,2.127,85.1,27.2,145.2
661,16.1,18.0,14.0,76.3,1.876,80.7,36.8,203.6
662,14.1,18.0,11.8,84.9,0.024,62.9,22.2,185.5
663,16.7,20.9,13.9,79.9,0.0,71.2,24.0,181.1
664,16.4,21.0,12.9,83.0,0.187,38.4,20.5,148.6
665,17.3,21.8,14.0,79.7,0.0,28.5,20.4,192.3
666,17.0,23.0,13.1,82.4,0.0,70.8,20.2,141.5
667,14.4,18.7,11.2,85.0,0.002,65.8,20.3,188.4
668,13.5,17.8,9.8,90.0,0.746,72.9,27.4,128.1
669,14.0,17.0,10.9,74.8,6.373,54.8,40.3,194.5
670,12.3,15.0,9.9,75.0,0.102,58.5,33.1,195.0
671,12.4,15.0,9.1,83.8,3.699,85.2,31.3,182.0
672,9.5,12.9,5.9,87.6,0.726,75.3,21.8,269.3
673,7.6,11.1,3.0,90.2,0.132,71.2,22.3,185.6
674,10.3,11.0,9.0,89.0,7.902,94.5,31.6,176.5
675,13.0,15.1,11.0,84.9,0.145,80.7,31.3,191.0
676,13.3,15.1,10.9,79.0,0.005,39.6,36.6,176.9
677,11.7,13.9,9.1,85.5,1.445,46.9,29.4,206.1
678,10.7,14.1,7.9,87.1,0.005,24.3,23.9,192.1
679,9.6,11.8,7.8,89.4,0.0,66.6,25.6,178.8
680,7.3,10.0,5.1,99.1,0.18,71.0,14.4,140.6
681,6.7,12.2,2.8,93.8,0.18,57.2,12.7,122.9
682,3.8,9.7,0.1,99.9,0.182,99.4,20.2,161.4
683,10.4,12.1,7.9,93.4,2.933,82.5,27.4,165.8
684,10.1,12.1,7.8,90.5,9.872,81.5,36.7,161.9
685,10.6,12.1,9.0,86.1,3.906,93.9,38.6,201.7
686,8.7,12.0,4.9,90.0,0.6,61.6,22.0,215.0
687,6.8,10.7,4.0,95.7,1.388,97.1,19.7,279.8
688,6.5,10.7,4.1,92.9,0.607,85.4,23.9,204.8
689,5.8,8.1,2.1,94.1,2.213,76.3,29.0,168.6
690,7.2,9.0,4.2,87.9,0.302,82.8,32.4,193.5
691,7.9,9.8,5.1,89.4,4.542,86.5,29.2,184.6
692,9.2,11.7,7.0,85.4,2.405,73.2,30.9,184.6
693,8.9,12.1,4.8,89.0,9.213,57.0,22.2,215.8
694,6.6,10.8,4.0,94.6,0.312,73.9,27.3,163.6
695,6.9,9.0,6.1,94.2,9.235,99.9,27.5,162.8
696,8.4,11.0,5.0,94.4,2.465,85.6,18.3,187.2
697,3.7,5.9,0.9,99.8,0.294,97.9,9.2,164.0
698,5.6,6.8,4.9,99.6,0.0,99.9,9.1,347.6
699,4.8,7.0,2.9,91.8,0.0,81.8,17.8,27.7
700,3.1,4.8,1.9,92.2,0.359,99.4,27.4,25.6
701,2.3,3.0,1.9,81.5,0.0,100.0,22.2,53.9
702,1.5,2.0,0.9,86.3,0.0,100.0,20.3,47.1
703,2.4,4.1,0.8,98.2,2.755,99.4,11.1,335.7
704,4.3,7.8,2.0,94.1,0.296,84.8,12.8,298.2
705,3.9,6.7,1.0,94.6,2.206,86.2,14.7,274.9
706,1.9,5.0,-2.0,89.3,0.14,80.7,14.8,248.3
707,-0.2,3.8,-3.7,95.1,0.025,87.1,10.9,136.2
708,0.2,1.9,-1.0,98.9,0.01,90.8,14.8,184.3
709,0.1,1.0,-0.9,91.4,0.011,99.3,18.2,166.3
710,-1.9,0.9,-3.1,88.4,0.0,54.9,16.4,140.8
711,-2.5,-0.1,-4.2,81.1,0.0,37.8,16.3,59.1
712,-1.8,1.0,-4.0,81.7,0.0,75.2,11.1,14.8
713,-3.4,1.9,-6.0,91.0,0.005,51.2,12.7,274.6
714,-1.8,3.9,-5.0,89.4,0.017,78.0,10.7,344.0
715,-5.3,-3.0,-7.2,94.8,0.0,46.4,14.5,148.0
716,-3.5,2.0,-7.8,90.8,0.26,67.7,24.0,142.7
717,7.8,10.0,3.1,87.6,1.03,89.2,34.9,176.4
718,9.8,10.9,8.0,91.5,16.168,98.6,27.5,179.3
719,8.2,10.0,6.1,96.4,1.281,96.9,24.0,186.6
720,9.9,11.1,8.1,96.4,11.22,95.9,27.2,216.8
721,11.0,13.8,9.0,91.6,11.828,98.9,38.6,228.9
722,10.4,12.1,9.2,90.5,1.305,94.0,29.1,206.7
723,9.6,10.1,9.0,97.6,13.251,98.3,18.1,179.7
724,7.4,10.0,3.1,86.2,2.911,71.1,27.3,230.3
725,5.6,8.9,3.0,86.6,0.001,59.2,29.3,194.1
726,9.4,11.1,7.1,88.1,1.095,96.7,38.7,195.6
727,9.3,11.1,5.9,80.5,2.035,83.7,40.1,219.3
728,8.8,13.8,4.8,92.6,8.303,76.5,42.1,182.7
729,14.9,16.0,12.8,78.9,5.389,94.3,44.2,198.1
